id,time,latitude,longitude,mag,magType,place,type,status,locationSource,state
nc71127489,2022-03-22 14:35:47.610000+00:00,38.8283333,-122.8128333,0.36,md,"8km NW of The Geysers, CA",earthquake,reviewed,nc,US-CA
nc73708796,2022-03-22 14:35:24.080000+00:00,38.7701667,-122.7225,0.14,md,"3km WSW of Anderson Springs, CA",earthquake,reviewed,nc,US-CA
pr71341373,2022-03-22 14:31:59.980000+00:00,17.9781666666667,-66.9346666666667,2.11,md,"2 km WSW of Fuig, Puerto Rico",earthquake,reviewed,pr,US-PR
us6000h6mv,2022-03-22 14:26:09.402000+00:00,45.4337,149.8728,4.4,mb,"158 km E of Kuril’sk, Russia",earthquake,reviewed,us,
ci39974327,2022-03-22 14:25:58.290000+00:00,35.677,-117.4855,0.9,ml,"12km SW of Searles Valley, CA",earthquake,reviewed,ci,US-CA
us7000gxbw,2022-03-22 14:23:44.906000+00:00,36.1622,70.9778,4.2,mb,"76 km SW of Ashk?sham, Afghanistan",earthquake,reviewed,us,AF-BDS
us7000gxbr,2022-03-22 14:16:12.688000+00:00,-29.6463,-176.5598,4.3,mb,Kermadec Islands region,earthquake,reviewed,us,
nc73708791,2022-03-22 14:15:45.400000+00:00,38.8206667,-122.7966667,1.36,md,"6km NW of The Geysers, CA",earthquake,reviewed,nc,US-CA
ci39974295,2022-03-22 14:14:14.890000+00:00,33.4803333,-116.5203333,0.38,ml,"16km ESE of Anza, CA",earthquake,reviewed,ci,US-CA
ci37491613,2022-03-22 14:14:09.110000+00:00,33.483,-116.5181667,0.38,ml,"16km ESE of Anza, CA",earthquake,reviewed,ci,US-CA
us6000h6mp,2022-03-22 14:10:57.065000+00:00,40.0699,28.6157,4.4,mb,"18 km E of Mustafakemalpa?a, Turkey",earthquake,reviewed,us,TR-16
mb80541209,2022-03-22 14:10:50.550000+00:00,46.8691667,-112.5208333,0.58,ml,"15 km SE of Lincoln, Montana",earthquake,reviewed,mb,US-MT
nc73708786,2022-03-22 14:07:02.460000+00:00,37.8488333,-121.9773333,2.19,md,"2km NW of Diablo, CA",earthquake,reviewed,nc,US-CA
tx2022frge,2022-03-22 14:06:14.682000+00:00,31.70591891,-104.1676641,2.1,ml,"53 km W of Mentone, Texas",earthquake,reviewed,tx,US-TX
us6000h6ml,2022-03-22 14:02:28.708000+00:00,34.6942,23.1571,4.3,mb,"76 km SW of Palaióchora, Greece",earthquake,reviewed,us,
nn00835762,2022-03-22 13:53:33.720000+00:00,38.5458,-119.5251,1.2,ml,"2 km SW of Coleville, California",earthquake,reviewed,nn,US-CA
hv72959062,2022-03-22 13:50:03.830000+00:00,19.2264995574951,-155.425994873047,2.00999999,md,"6 km ENE of P?hala, Hawaii",earthquake,automatic,hv,US-HI
nc73708781,2022-03-22 13:49:55.140000+00:00,40.4168333,-125.2753333,3.13,ml,"84km W of Petrolia, CA",earthquake,reviewed,nc,
nn00835760,2022-03-22 13:48:12.357000+00:00,38.1414,-117.9883,1.9,ml,"29 km SSE of Mina, Nevada",earthquake,reviewed,nn,US-NV
uw61815142,2022-03-22 13:47:20.650000+00:00,47.55833333333333,-122.83733333333332,0.87,ml,"9 km S of Seabeck, Washington",earthquake,reviewed,uw,US-WA
us7000gxbq,2022-03-22 13:34:41.356000+00:00,-4.0636,143.5566,4.1,mb,"56 km W of Angoram, Papua New Guinea",earthquake,reviewed,us,PG-ESW
nn00835759,2022-03-22 13:28:15.178000+00:00,38.1345,-117.9966,1.3,ml,"30 km SSE of Mina, Nevada",earthquake,reviewed,nn,US-NV
ak0223q6fr2h,2022-03-22 13:28:01.365000+00:00,63.5464,-151.8152,1.2,ml,"4 km W of Denali National Park, Alaska",earthquake,reviewed,ak,US-AK
us7000gxbs,2022-03-22 13:28:00.252000+00:00,1.762,127.0673,4.5,mb,"104 km W of Tobelo, Indonesia",earthquake,reviewed,us,ID-MU
nc73708771,2022-03-22 13:25:02.750000+00:00,38.8271675,-122.8125,1.0,md,"7km NW of The Geysers, CA",earthquake,automatic,nc,US-CA
uw61815137,2022-03-22 13:24:41.880000+00:00,47.72283333333333,-122.65216666666667,1.05,ml,"1 km SSW of Poulsbo, Washington",earthquake,reviewed,uw,US-WA
hv72959052,2022-03-22 13:21:29.840000+00:00,19.1523342132568,-155.491668701172,1.86000001,md,"5 km SSW of P?hala, Hawaii",earthquake,automatic,hv,US-HI
nn00835757,2022-03-22 13:04:29.385000+00:00,38.1389,-117.9901,1.5,ml,Nevada,earthquake,reviewed,nn,US-NV
nn00835818,2022-03-22 12:56:10.729000+00:00,38.5211,-119.53,0.3,ml,"4 km W of Walker, California",earthquake,reviewed,nn,US-CA
ci39974271,2022-03-22 12:52:08.180000+00:00,33.4771667,-116.5191667,1.34,ml,"17km ESE of Anza, CA",earthquake,reviewed,ci,US-CA
ak0223q5xzhv,2022-03-22 12:45:13.150000+00:00,60.3825,-151.1339,1.4,ml,"9 km ENE of Kasilof, Alaska",earthquake,reviewed,ak,US-AK
ak0223q5xsbz,2022-03-22 12:44:20.318000+00:00,69.8424,-143.9575,1.4,ml,"34 km SSW of Kaktovik, Alaska",earthquake,reviewed,ak,US-AK
uw61815132,2022-03-22 12:39:53.240000+00:00,47.609,-122.63583333333334,1.01,ml,"Puget Sound region, Washington",earthquake,reviewed,uw,US-WA
ci39974239,2022-03-22 12:37:20.270000+00:00,33.4778333,-116.5205,0.9,ml,"17km ESE of Anza, CA",earthquake,reviewed,ci,US-CA
nn00835756,2022-03-22 12:36:46.114000+00:00,38.1403,-117.9923,1.2,ml,"29 km SSE of Mina, Nevada",earthquake,reviewed,nn,US-NV
pr71341363,2022-03-22 12:35:57.910000+00:00,17.9866666666667,-66.8588333333333,1.98,md,"3 km SSE of Palomas, Puerto Rico",earthquake,reviewed,pr,US-PR
hv72959047,2022-03-22 12:35:41.200000+00:00,19.8641666666667,-155.572333333333,1.71,md,"20 km SSE of Waimea, Hawaii",earthquake,reviewed,hv,US-HI
nc73708766,2022-03-22 12:35:34.080000+00:00,38.833168,-122.8144989,0.85,md,"8km NW of The Geysers, CA",earthquake,automatic,nc,US-CA
nn00835755,2022-03-22 12:28:54.890000+00:00,38.1381,-117.9938,1.2,ml,"29 km SSE of Mina, Nevada",earthquake,reviewed,nn,US-NV
hv72959042,2022-03-22 12:21:18.500000+00:00,19.1558333333333,-155.477166666667,2.74,ml,"5 km S of P?hala, Hawaii",earthquake,reviewed,hv,US-HI
nc73708761,2022-03-22 12:20:36.690000+00:00,38.8180008,-122.7956696,0.99,md,"6km NW of The Geysers, CA",earthquake,automatic,nc,US-CA
ak0223q5r4sq,2022-03-22 12:13:15.851000+00:00,63.3407,-145.4575,0.9,ml,Central Alaska,earthquake,reviewed,ak,US-AK
hv72959037,2022-03-22 12:09:45.640000+00:00,19.203332901001,-155.433670043945,1.95000005,md,"4 km E of P?hala, Hawaii",earthquake,automatic,hv,US-HI
ak0223q5q4ym,2022-03-22 12:08:51.324000+00:00,63.1876,-148.7629,0.7,ml,"24 km SSE of Cantwell, Alaska",earthquake,reviewed,ak,US-AK
ci39974215,2022-03-22 12:06:29.500000+00:00,33.4796667,-116.5195,0.59,ml,"17km ESE of Anza, CA",earthquake,reviewed,ci,US-CA
hv72959032,2022-03-22 12:05:41.570000+00:00,19.216667175293,-155.503494262695,2.27999997,md,"3 km WNW of P?hala, Hawaii",earthquake,automatic,hv,US-HI
ak0223q5olz5,2022-03-22 12:01:38.890000+00:00,51.3898,-176.6067,1.7,ml,"53 km S of Adak, Alaska",earthquake,reviewed,ak,
nc73708751,2022-03-22 12:00:29.640000+00:00,38.8349991,-122.81633,0.85,md,"8km W of Cobb, CA",earthquake,automatic,nc,US-CA
nc73708746,2022-03-22 12:00:12.830000+00:00,35.8121667,-121.5141667,2.97,md,"24km SSE of Lopez Point, CA",earthquake,reviewed,nc,US-CA
ci39974207,2022-03-22 11:59:40.490000+00:00,33.4715,-116.5325,3.03,ml,"16km SE of Anza, CA",earthquake,reviewed,ci,US-CA
nn00835817,2022-03-22 11:58:58.357000+00:00,38.5313,-119.5123,0.3,ml,"3 km WNW of Walker, California",earthquake,reviewed,nn,US-CA
pr71341358,2022-03-22 11:58:00.920000+00:00,17.9828333333333,-66.993,1.48,md,"5 km E of La Parguera, Puerto Rico",earthquake,reviewed,pr,US-PR
nn00835816,2022-03-22 11:57:28.085000+00:00,38.8801,-119.6479,0.5,ml,"2 km NNW of Carter Springs, Nevada",earthquake,reviewed,nn,US-NV
ci39974199,2022-03-22 11:56:29.270000+00:00,33.4741667,-116.5263333,1.58,ml,"16km ESE of Anza, CA",earthquake,reviewed,ci,US-CA
ci39974191,2022-03-22 11:55:40.720000+00:00,33.4776667,-116.5235,1.14,ml,"16km ESE of Anza, CA",earthquake,reviewed,ci,US-CA
ci37404604,2022-03-22 11:54:00.540000+00:00,33.4833333,-116.513,0.57,ml,"17km ESE of Anza, CA",earthquake,reviewed,ci,US-CA
ci39974183,2022-03-22 11:53:49.560000+00:00,33.4773333,-116.52,1.05,ml,"17km ESE of Anza, CA",earthquake,reviewed,ci,US-CA
mb80541184,2022-03-22 11:51:33.490000+00:00,45.435,-112.0958333,1.29,ml,"8 km ESE of Sheridan, Montana",earthquake,reviewed,mb,US-MT
nn00835815,2022-03-22 11:50:30.829000+00:00,39.4178,-119.9186,0.4,ml,"9 km ENE of Floriston, California",earthquake,reviewed,nn,US-NV
pr71341338,2022-03-22 11:47:27.730000+00:00,18.2125,-67.848,3.11,md,"64 km W of Stella, Puerto Rico",earthquake,reviewed,pr,US-PR
ci39974175,2022-03-22 11:45:29.720000+00:00,32.687,-115.7661667,1.58,ml,"21km NW of Progreso, B.C., MX",earthquake,reviewed,ci,US-CA
pr71341313,2022-03-22 11:37:41.750000+00:00,18.0026666666667,-67.02,2.16,md,"4 km NE of La Parguera, Puerto Rico",earthquake,reviewed,pr,US-PR
us6000h6lz,2022-03-22 11:37:13.149000+00:00,-17.7746,-178.6784,4.2,mb,"214 km E of Levuka, Fiji",earthquake,reviewed,us,FJ-E
ci39974167,2022-03-22 11:33:10.610000+00:00,32.9261667,-118.4461667,2.31,ml,"15km NW of San Clemente Is. (SE tip), CA",earthquake,reviewed,ci,US-CA
pr71341368,2022-03-22 11:26:45.360000+00:00,18.039,-66.888,2.06,md,"1 km E of Lluveras, Puerto Rico",earthquake,reviewed,pr,US-PR
us7000h76e,2022-03-22 11:24:13.886000+00:00,51.4736,-173.4784,3.2,ml,"94 km SSE of Atka, Alaska",earthquake,reviewed,us,
us7000gxbk,2022-03-22 11:18:20.979000+00:00,36.0395,23.4478,4.1,mb,"43 km ESE of Kýthira, Greece",earthquake,reviewed,us,
nc73708736,2022-03-22 11:12:13.300000+00:00,37.5306667,-118.8278333,0.87,md,"14km WSW of Toms Place, CA",earthquake,reviewed,nc,US-CA
ak0223q53ssq,2022-03-22 11:04:29.667000+00:00,63.7867,-147.7592,1.1,ml,"57 km E of Denali Park, Alaska",earthquake,reviewed,ak,US-AK
ak0223q53f0b,2022-03-22 11:02:50.834000+00:00,59.9843,-152.2831,1.5,ml,"31 km W of Happy Valley, Alaska",earthquake,reviewed,ak,US-AK
hv72958967,2022-03-22 10:59:42.240000+00:00,19.1958332061768,-155.481002807617,2.18000007,md,"0 km SSW of P?hala, Hawaii",earthquake,automatic,hv,US-HI
nc73708731,2022-03-22 10:59:10.070000+00:00,38.7953339,-122.7511673,0.6,md,"2km NNE of The Geysers, CA",earthquake,automatic,nc,US-CA
ok2022fqzx,2022-03-22 10:56:10.230000+00:00,34.87366667,-97.744,1.77,ml,"3 km W of Bradley, Oklahoma",earthquake,reviewed,ok,US-OK
us7000gxbi,2022-03-22 10:43:33.151000+00:00,-23.4546,-175.0521,4.6,mb,"235 km S of ‘Ohonua, Tonga",earthquake,reviewed,us,
ci39974159,2022-03-22 10:42:25.610000+00:00,33.8833333,-117.868,1.12,ml,"1km N of Placentia, CA",earthquake,reviewed,ci,US-CA
nn00835811,2022-03-22 10:39:12.069000+00:00,38.5283,-119.4883,1.0,ml,California-Nevada border region,earthquake,reviewed,nn,US-CA
mb80541179,2022-03-22 10:35:57.640000+00:00,44.4791667,-115.2253333,1.77,ml,"36 km NW of Stanley, Idaho",earthquake,reviewed,mb,US-ID
ci39974135,2022-03-22 10:33:38.430000+00:00,34.0498333,-117.5645,3.28,ml,"6km E of Ontario, CA",earthquake,reviewed,ci,US-CA
ci39974119,2022-03-22 10:31:41.040000+00:00,35.8005,-117.6296667,1.23,ml,"20km NNE of Ridgecrest, CA",earthquake,reviewed,ci,US-CA
nn00835809,2022-03-22 10:23:24.973000+00:00,39.2202,-120.0832,-0.1,ml,"0 km S of Carnelian Bay, California",earthquake,reviewed,nn,US-CA
pr71341303,2022-03-22 10:11:10.780000+00:00,17.9771666666667,-66.9873333333333,1.88,md,"6 km E of La Parguera, Puerto Rico",earthquake,reviewed,pr,US-PR
ci39974111,2022-03-22 10:11:02.010000+00:00,34.3355,-118.4713333,1.25,ml,"4km NW of Sylmar, CA",earthquake,reviewed,ci,US-CA
nc73708716,2022-03-22 10:09:41.300000+00:00,38.8395,-122.8366667,1.36,md,"10km NW of The Geysers, CA",earthquake,reviewed,nc,US-CA
uu60486637,2022-03-22 10:07:17.180000+00:00,37.4263333,-112.9508333,1.22,ml,"24 km ESE of Kanarraville, Utah",earthquake,reviewed,uu,US-UT
ci39974103,2022-03-22 10:04:04.970000+00:00,35.9191667,-117.6865,1.1,ml,"20km E of Little Lake, CA",earthquake,reviewed,ci,US-CA
ak0223q47nnn,2022-03-22 09:54:32.999000+00:00,53.4362,-166.1877,1.5,ml,"53 km SSE of Unalaska, Alaska",earthquake,reviewed,ak,
pr71341298,2022-03-22 09:49:40.570000+00:00,17.9866666666667,-66.8556666666667,2.9,md,Puerto Rico region,earthquake,reviewed,pr,US-PR
mb80541199,2022-03-22 09:34:34.840000+00:00,46.9491667,-112.696,1.05,ml,"1 km WSW of Lincoln, Montana",earthquake,reviewed,mb,US-MT
us7000h76d,2022-03-22 09:33:44.432000+00:00,51.7104,-174.4805,3.2,ml,"57 km SSW of Atka, Alaska",earthquake,reviewed,us,
ak0223q428e6,2022-03-22 09:29:02.382000+00:00,60.3535,-152.4566,1.7,ml,"55 km NW of Ninilchik, Alaska",earthquake,reviewed,ak,US-AK
pr2022081001,2022-03-22 09:28:45.400000+00:00,17.1625,-68.232,3.97,md,"140 km SSE of Boca de Yuma, Dominican Republic",earthquake,reviewed,pr,
us6000h6lj,2022-03-22 09:27:40.098000+00:00,-58.0932,-25.6294,4.7,mb,South Sandwich Islands region,earthquake,reviewed,us,
hv72958877,2022-03-22 09:27:38.780000+00:00,19.2078342437744,-155.419830322266,1.73000002,md,"6 km E of P?hala, Hawaii",earthquake,automatic,hv,US-HI
pr71341278,2022-03-22 09:26:43.550000+00:00,17.951,-66.9403333333333,2.05,md,"4 km WSW of Guánica, Puerto Rico",earthquake,reviewed,pr,US-PR
ak0223q4105n,2022-03-22 09:23:29.202000+00:00,61.241,-152.216,1.7,ml,"61 km WNW of Tyonek, Alaska",earthquake,reviewed,ak,US-AK
av91052433,2022-03-22 09:20:27.390000+00:00,53.3815,-168.197833333333,0.03,ml,"66 km NE of Nikolski, Alaska",earthquake,reviewed,av,US-AK
ci39974095,2022-03-22 09:19:49.080000+00:00,34.0975,-118.2758333,1.19,ml,"1km WNW of Silver Lake, CA",earthquake,reviewed,ci,US-CA
ci39974087,2022-03-22 09:15:10.020000+00:00,33.3258333,-116.3858333,0.99,ml,"8km N of Borrego Springs, CA",earthquake,reviewed,ci,US-CA
ci39974079,2022-03-22 09:13:20.720000+00:00,33.3253333,-116.3743333,0.73,ml,"8km N of Borrego Springs, CA",earthquake,reviewed,ci,US-CA
nc73708701,2022-03-22 09:07:52.750000+00:00,38.8383331,-122.7993317,0.64,md,"7km WNW of Cobb, CA",earthquake,automatic,nc,US-CA
tx2022fqwj,2022-03-22 09:07:48.969000+00:00,31.53971532,-104.0760065,2.1,ml,"36 km NW of Toyah, Texas",earthquake,reviewed,tx,US-TX
ak0223q3n9ed,2022-03-22 08:59:17.010000+00:00,59.8906,-152.9207,1.7,ml,"62 km WNW of Anchor Point, Alaska",earthquake,reviewed,ak,US-AK
nc73708696,2022-03-22 08:58:28.320000+00:00,37.374,-118.6881667,1.25,md,"9km WSW of Round Valley, CA",earthquake,reviewed,nc,US-CA
ci39974071,2022-03-22 08:54:05.340000+00:00,35.65,-117.4356667,0.9,ml,"13km SSW of Searles Valley, CA",earthquake,reviewed,ci,US-CA
nn00835807,2022-03-22 08:51:44.448000+00:00,38.2339,-118.3298,0.5,ml,"25 km SW of Mina, Nevada",earthquake,reviewed,nn,US-NV
ak0223q3ldku,2022-03-22 08:50:38.153000+00:00,64.6525,-149.1959,1.0,ml,"6 km NNW of Four Mile Road, Alaska",earthquake,reviewed,ak,US-AK
ak0223q3layl,2022-03-22 08:50:04.385000+00:00,64.8229,-148.823,0.7,ml,"28 km NNE of Four Mile Road, Alaska",earthquake,reviewed,ak,US-AK
nc73708691,2022-03-22 08:46:07.910000+00:00,37.3773333,-118.6881667,1.28,md,"9km WSW of Round Valley, CA",earthquake,reviewed,nc,US-CA
ak0223q3j1qe,2022-03-22 08:39:51.429000+00:00,51.403,-176.5914,1.6,ml,"52 km S of Adak, Alaska",earthquake,reviewed,ak,
uw61815127,2022-03-22 08:31:58.570000+00:00,44.11416666666667,-121.854,-0.13,md,"31 km SW of Sisters, Oregon",earthquake,reviewed,uw,US-OR
nc73708681,2022-03-22 08:27:16.930000+00:00,38.8221664,-122.803833,0.84,md,"6km NW of The Geysers, CA",earthquake,automatic,nc,US-CA
ak0223q3gd98,2022-03-22 08:27:01.085000+00:00,62.18,-152.1203,1.4,ml,"43 km WNW of Skwentna, Alaska",earthquake,reviewed,ak,US-AK
nn00835805,2022-03-22 08:26:10.447000+00:00,39.7156,-119.6389,0.2,ml,"9 km NE of Spanish Springs, Nevada",earthquake,reviewed,nn,US-NV
us7000gzxu,2022-03-22 08:23:53.686000+00:00,14.4113,-93.9723,4.2,mb,"144 km SW of La Esperanza (El Zapotal), Mexico",earthquake,reviewed,us,
nc73708676,2022-03-22 08:20:39.660000+00:00,38.7919998,-122.7344971,1.19,md,"2km NE of The Geysers, CA",earthquake,automatic,nc,US-CA
nn00835804,2022-03-22 08:16:59.366000+00:00,39.2381,-120.0878,0.0,ml,"1 km NNW of Carnelian Bay, California",earthquake,reviewed,nn,US-CA
uw61815122,2022-03-22 08:14:04.490000+00:00,43.7245,-121.24416666666669,0.2,ml,"21 km ESE of Three Rivers, Oregon",earthquake,reviewed,uw,US-OR
hv72958827,2022-03-22 08:07:16.900000+00:00,19.1396675109863,-155.452163696289,2.04,ml,"7 km SSE of P?hala, Hawaii",earthquake,automatic,hv,US-HI
us7000h76f,2022-03-22 08:07:12.059000+00:00,54.3581,-159.8312,2.9,ml,"117 km SSE of Sand Point, Alaska",earthquake,reviewed,us,
mb80541174,2022-03-22 08:06:55.240000+00:00,46.9066667,-112.6596667,1.64,ml,"5 km SSE of Lincoln, Montana",earthquake,reviewed,mb,US-MT
ak0223q3bxlr,2022-03-22 08:06:31.998000+00:00,54.6417,-162.1808,1.8,ml,"47 km S of King Cove, Alaska",earthquake,reviewed,ak,US-AK
us7000gxbf,2022-03-22 08:02:34.013000+00:00,28.3484,57.3409,4.1,mb,"115 km SSE of K?h Sef?d, Iran",earthquake,reviewed,us,IR-08
us7000gzxt,2022-03-22 07:53:19.775000+00:00,13.1528,-92.4037,4.2,mb,"136 km SSW of Champerico, Guatemala",earthquake,reviewed,us,
pr71341273,2022-03-22 07:50:11.580000+00:00,17.9778333333333,-66.9731666666667,2.06,md,"6 km W of Fuig, Puerto Rico",earthquake,reviewed,pr,US-PR
us7000h74z,2022-03-22 07:49:11.529000+00:00,54.3865,-159.8749,3.2,ml,"113 km SSE of Sand Point, Alaska",earthquake,reviewed,us,
hv72958812,2022-03-22 07:41:53.040000+00:00,19.1786670684814,-155.468338012695,2.05999994,md,"2 km SSE of P?hala, Hawaii",earthquake,automatic,hv,US-HI
nn00835803,2022-03-22 07:34:43.131000+00:00,39.564,-120.3883,-0.4,ml,"3 km SSW of Sierraville, California",earthquake,reviewed,nn,US-CA
ok2022fqte,2022-03-22 07:32:20.570000+00:00,35.25383333,-97.81666667,1.17,ml,"4 km S of Tuttle, Oklahoma",earthquake,reviewed,ok,US-OK
nc73708671,2022-03-22 07:25:50.530000+00:00,38.7953339,-122.8188324,0.85,md,"6km WNW of The Geysers, CA",earthquake,automatic,nc,US-CA
ak0223q2ucdv,2022-03-22 07:24:25.479000+00:00,63.4704,-150.3086,1.2,ml,"68 km W of Cantwell, Alaska",earthquake,reviewed,ak,US-AK
ak0223q2uc5n,2022-03-22 07:24:23.395000+00:00,61.3406,-149.6343,1.3,ml,"4 km WNW of Eagle River, Alaska",earthquake,reviewed,ak,US-AK
nc73708666,2022-03-22 07:22:07.430000+00:00,37.3753333,-118.6913333,1.78,md,"9km WSW of Round Valley, CA",earthquake,reviewed,nc,US-CA
ak0223q2tjdt,2022-03-22 07:20:49.834000+00:00,64.8581,-148.7018,1.2,ml,"32 km W of Ester, Alaska",earthquake,reviewed,ak,US-AK
ci39974055,2022-03-22 07:12:50.440000+00:00,34.3111667,-116.4451667,0.97,ml,"22km N of Yucca Valley, CA",earthquake,reviewed,ci,US-CA
us7000h74y,2022-03-22 07:05:34.855000+00:00,54.4606,-159.9377,3.0,ml,"103 km SSE of Sand Point, Alaska",earthquake,reviewed,us,
av91519171,2022-03-22 07:02:30.710000+00:00,58.2493333333333,-155.1615,-0.76,ml,"86 km NNW of Karluk, Alaska",earthquake,reviewed,av,US-AK
ok2022fqse,2022-03-22 07:01:49.490000+00:00,36.452,-98.766,0.8,ml,"17 km SE of Waynoka, Oklahoma",earthquake,reviewed,ok,US-OK
ak0223q2geow,2022-03-22 06:59:23.528000+00:00,54.6118,-162.1804,1.9,ml,"50 km S of King Cove, Alaska",earthquake,reviewed,ak,US-AK
hv72958797,2022-03-22 06:58:45.090000+00:00,19.4766666666667,-155.476,1.95,ml,"25 km W of Volcano, Hawaii",earthquake,reviewed,hv,US-HI
av91519156,2022-03-22 06:53:18.510000+00:00,58.3913333333333,-155.1865,-0.08,ml,"92 km ESE of King Salmon, Alaska",earthquake,reviewed,av,US-AK
us7000gxbn,2022-03-22 06:40:26.308000+00:00,-58.3479,-24.3152,4.3,mb,South Sandwich Islands region,earthquake,reviewed,us,
us6000h6l1,2022-03-22 06:27:13.611000+00:00,0.431,97.07,4.8,mb,"220 km SSW of Singkil, Indonesia",earthquake,reviewed,us,
hv72958767,2022-03-22 06:24:57.220000+00:00,19.8656666666667,-155.576666666667,1.79,md,"20 km SSE of Waimea, Hawaii",earthquake,reviewed,hv,US-HI
ak0223q28z7u,2022-03-22 06:24:57.065000+00:00,58.0721,-153.4776,1.5,ml,"33 km W of Aleneva, Alaska",earthquake,reviewed,ak,US-AK
us7000gxbg,2022-03-22 06:24:44.261000+00:00,26.7818,126.4019,4.5,mb,"142 km WNW of Naha, Japan",earthquake,reviewed,us,
pr71341253,2022-03-22 06:18:12+00:00,17.9375,-67.0053333333333,2.48,md,"6 km SE of La Parguera, Puerto Rico",earthquake,reviewed,pr,US-PR
uw61815112,2022-03-22 06:07:08.730000+00:00,48.15083333333333,-120.765,0.7000000000000001,md,"50 km NW of Granite Falls, Washington",earthquake,reviewed,uw,US-WA
us7000h74x,2022-03-22 06:04:59.577000+00:00,55.6272,-161.1118,3.0,ml,"42 km S of Nelson Lagoon, Alaska",earthquake,reviewed,us,US-AK
ak0223q1r55z,2022-03-22 05:41:35.595000+00:00,62.735,-152.8878,0.9,ml,"81 km ESE of Nikolai, Alaska",earthquake,reviewed,ak,US-AK
ok2022fqpd,2022-03-22 05:30:27.949000+00:00,36.358,-98.1635,1.1,ml,"3 km SSE of Meno, Oklahoma",earthquake,reviewed,ok,US-OK
ak0223q1opxy,2022-03-22 05:30:07.089000+00:00,60.4112,-147.7429,1.7,ml,"41 km NNE of Chenega, Alaska",earthquake,reviewed,ak,US-AK
us6000h6kq,2022-03-22 05:22:33.846000+00:00,36.4529,71.0645,4.2,mb,"49 km WSW of Ashk?sham, Afghanistan",earthquake,reviewed,us,AF-BDS
ci39974047,2022-03-22 05:19:57.990000+00:00,33.3221667,-116.3748333,0.48,ml,"7km N of Borrego Springs, CA",earthquake,reviewed,ci,US-CA
pr71341248,2022-03-22 05:17:27.120000+00:00,17.9551666666667,-67.192,2.89,md,"2 km SSW of Pole Ojea, Puerto Rico",earthquake,reviewed,pr,US-PR
ak0223q1joan,2022-03-22 05:06:51.511000+00:00,51.5355,-174.2874,2.0,ml,"73 km S of Atka, Alaska",earthquake,reviewed,ak,
ci39974039,2022-03-22 05:02:58.150000+00:00,33.99,-117.226,1.16,ml,"7km N of Moreno Valley, CA",earthquake,reviewed,ci,US-CA
pr71341238,2022-03-22 05:02:17.300000+00:00,18.073,-66.8783333333333,2.47,md,"4 km NE of Lluveras, Puerto Rico",earthquake,reviewed,pr,US-PR
ak0223q17ufi,2022-03-22 04:51:32.305000+00:00,55.5295,-155.5194,2.8,ml,"178 km SSW of Akhiok, Alaska",earthquake,reviewed,ak,
nn00835802,2022-03-22 04:49:35.948000+00:00,38.5282,-119.5287,1.0,ml,"4 km SSW of Coleville, California",earthquake,reviewed,nn,US-CA
nn00835801,2022-03-22 04:46:39.667000+00:00,39.367,-119.7349,0.6,ml,"9 km NW of Virginia City, Nevada",earthquake,reviewed,nn,US-NV
av91052418,2022-03-22 04:45:03.510000+00:00,61.0448333333333,-152.364833333333,-0.31,ml,"66 km W of Tyonek, Alaska",earthquake,reviewed,av,US-AK
ci39974031,2022-03-22 04:26:08.230000+00:00,33.2731667,-116.3141667,0.7,ml,"6km ENE of Borrego Springs, CA",earthquake,reviewed,ci,US-CA
ak0223q0zna9,2022-03-22 04:13:07.216000+00:00,61.5815,-159.4031,1.4,ml,"6 km E of Aniak, Alaska",earthquake,reviewed,ak,US-AK
ak0223q0zmsn,2022-03-22 04:12:57.706000+00:00,61.0326,-152.4481,1.1,ml,"70 km W of Tyonek, Alaska",earthquake,reviewed,ak,US-AK
us7000h74w,2022-03-22 04:12:22.270000+00:00,51.1098,179.741,2.7,ml,"265 km WSW of Adak, Alaska",earthquake,reviewed,us,
